PDF_Page,Province,District,Item,Year,area_000_hectares,production_000_tonnes,hg/ha_yield
168,Khyber Pakhtunkhwa ,D.I.Khan,Jute,1984-85,0,0,0
168,Khyber Pakhtunkhwa ,D.I.Khan,Jute,1985-86,0,0,0
168,Khyber Pakhtunkhwa ,D.I.Khan,Jute,1986-87,0,0,0
168,Khyber Pakhtunkhwa ,D.I.Khan,Jute,1987-88,0,0,0
168,Khyber Pakhtunkhwa ,D.I.Khan,Jute,1988-89,0,0,0
168,Khyber Pakhtunkhwa ,Kurram,Jute,1981-82,0,0,0
168,Khyber Pakhtunkhwa ,Kurram,Jute,1982-83,0,0,0
168,Khyber Pakhtunkhwa ,Kurram,Jute,1983-84,0,0,0
168,Khyber Pakhtunkhwa ,Kurram,Jute,1984-85,0,0,0
168,Khyber Pakhtunkhwa ,Kurram,Jute,1985-86,0,0,0
168,Khyber Pakhtunkhwa ,Kurram,Jute,1986-87,0,0,0
168,Khyber Pakhtunkhwa ,Kurram,Jute,1987-88,0,0,0
168,Khyber Pakhtunkhwa ,Kurram,Jute,1988-89,0,0,0
168,Khyber Pakhtunkhwa ,Lakki Marwat,Jute,1981-82,15,10,666.6666667
168,Khyber Pakhtunkhwa ,Lakki Marwat,Jute,1982-83,0,0,0
168,Khyber Pakhtunkhwa ,Lakki Marwat,Jute,1983-84,0,0,0
168,Khyber Pakhtunkhwa ,Lakki Marwat,Jute,1984-85,0,0,0
168,Khyber Pakhtunkhwa ,Lakki Marwat,Jute,1985-86,0,0,0
168,Khyber Pakhtunkhwa ,Lakki Marwat,Jute,1986-87,0,0,0
168,Khyber Pakhtunkhwa ,Lakki Marwat,Jute,1987-88,0,0,0
168,Khyber Pakhtunkhwa ,Lakki Marwat,Jute,1988-89,0,0,0
168,Khyber Pakhtunkhwa ,Lakki Marwat,Jute,1981-82,0,0,0
168,Khyber Pakhtunkhwa ,Tank,Jute,1981-82,0,0,0
168,Khyber Pakhtunkhwa ,Tank,Jute,1982-83,0,0,0
168,Khyber Pakhtunkhwa ,Tank,Jute,1983-84,0,0,0
168,Khyber Pakhtunkhwa ,Tank,Jute,1984-85,0,0,0
168,Khyber Pakhtunkhwa ,Tank,Jute,1985-86,0,0,0
168,Khyber Pakhtunkhwa ,Tank,Jute,1986-87,0,0,0
168,Khyber Pakhtunkhwa ,Tank,Jute,1987-88,0,0,0
168,Khyber Pakhtunkhwa ,Tank,Jute,1988-89,0,0,0
169,Khyber Pakhtunkhwa ,F.R. Bannu,Jute,1981-82,0,0,0
169,Khyber Pakhtunkhwa ,F.R. Bannu,Jute,1982-83,0,0,0
169,Khyber Pakhtunkhwa ,F.R. Bannu,Jute,1983-84,0,0,0
169,Khyber Pakhtunkhwa ,F.R. Bannu,Jute,1984-85,0,0,0
169,Khyber Pakhtunkhwa ,F.R. Bannu,Jute,1985-86,0,0,0
169,Khyber Pakhtunkhwa ,F.R. Bannu,Jute,1986-87,0,0,0
169,Khyber Pakhtunkhwa ,F.R. Bannu,Jute,1987-88,0,0,0
169,Khyber Pakhtunkhwa ,F.R. Bannu,Jute,1988-89,0,0,0
169,Khyber Pakhtunkhwa ,F.R. Kohat,Jute,1981-82,0,0,0
169,Khyber Pakhtunkhwa ,F.R. Kohat,Jute,1982-83,0,0,0
169,Khyber Pakhtunkhwa ,F.R. Kohat,Jute,1983-84,0,0,0
169,Khyber Pakhtunkhwa ,F.R. Kohat,Jute,1984-85,0,0,0
169,Khyber Pakhtunkhwa ,F.R. Kohat,Jute,1985-86,0,0,0
169,Khyber Pakhtunkhwa ,F.R. Kohat,Jute,1986-87,0,0,0
169,Khyber Pakhtunkhwa ,F.R. Kohat,Jute,1987-88,0,0,0
169,Khyber Pakhtunkhwa ,F.R. Kohat,Jute,1988-89,0,0,0
169,Khyber Pakhtunkhwa ,F.R. Peshawar,Jute,1981-82,0,0,0
169,Khyber Pakhtunkhwa ,F.R. Peshawar,Jute,1982-83,0,0,0
169,Khyber Pakhtunkhwa ,F.R. Peshawar,Jute,1983-84,0,0,0
169,Khyber Pakhtunkhwa ,F.R. Peshawar,Jute,1984-85,0,0,0
169,Khyber Pakhtunkhwa ,F.R. Peshawar,Jute,1985-86,0,0,0
169,Khyber Pakhtunkhwa ,F.R. Peshawar,Jute,1986-87,0,0,0
169,Khyber Pakhtunkhwa ,F.R. Peshawar,Jute,1987-88,0,0,0
169,Khyber Pakhtunkhwa ,F.R. Peshawar,Jute,1988-89,0,0,0
172,Punjab ,Attock,Tobacco,1981-82,543,1302,2397.790055
172,Punjab ,Attock,Tobacco,1982-83,546,1209,2214.285714
172,Punjab ,Attock,Tobacco,1983-84,547,1008,1842.778793
172,Punjab ,Attock,Tobacco,1984-85,546,1008,1846.153846
172,Punjab ,Attock,Tobacco,1985-86,370,683,1845.945946
172,Punjab ,Attock,Tobacco,1986-87,45,83,1844.444444
172,Punjab ,Attock,Tobacco,1987-88,46,77,1673.913043
172,Punjab ,Attock,Tobacco,1988-89,829,880,1061.519903
172,Punjab ,Attock,Tobacco,1989-90,836,1542,1844.497608
172,Punjab ,Attock,Tobacco,1990-91,911,1680,1844.127333
172,Punjab ,Attock,Tobacco,1991-92,902,1665,1845.898004
172,Punjab ,Attock,Tobacco,1992-93,809,1493,1845.488257
172,Punjab ,Attock,Tobacco,1993-94,809,1269,1568.603214
172,Punjab ,Attock,Tobacco,1994-95,364,571,1568.681319
172,Punjab ,Attock,Tobacco,1995-96,243,436,1794.238683
172,Punjab ,Attock,Tobacco,1996-97,253,467,1845.849802
172,Punjab ,Attock,Tobacco,1997-98,243,448,1843.621399
172,Punjab ,Attock,Tobacco,1998-99,263,534,2030.418251
172,Punjab ,Attock,Tobacco,1999-00,101,205,2029.70297
172,Punjab ,Attock,Tobacco,2000-01,81,157,1938.271605
172,Punjab ,Attock,Tobacco,2001-02,87,177,2034.482759
172,Punjab ,Attock,Tobacco,2002-03,81,172,2123.45679
172,Punjab ,Attock,Tobacco,2003-04,87,192,2206.896552
172,Punjab ,Attock,Tobacco,2004-05,81,179,2209.876543
172,Punjab ,Attock,Tobacco,2005-06,83,191,2301.204819
172,Punjab ,Attock,Tobacco,2006-07,81,194,2395.061728
172,Punjab ,Attock,Tobacco,2007-08,142,397,2795.774648
172,Punjab ,Attock,Tobacco,2008-09,138,396,2869.565217
172,Punjab ,Khushab,Tobacco,1981-82,41,49,1195.121951
172,Punjab ,Khushab,Tobacco,1982-83,24,27,1125
172,Punjab ,Khushab,Tobacco,1983-84,0,0,0
172,Punjab ,Khushab,Tobacco,1984-85,0,0,0
172,Punjab ,Khushab,Tobacco,1985-86,30,34,1133.333333
172,Punjab ,Khushab,Tobacco,1986-87,1,2,2000
172,Punjab ,Khushab,Tobacco,1987-88,26,32,1230.769231
172,Punjab ,Khushab,Tobacco,1988-89,29,32,1103.448276
172,Punjab ,Khushab,Tobacco,1989-90,28,31,1107.142857
172,Punjab ,Khushab,Tobacco,1990-91,24,32,1333.333333
172,Punjab ,Khushab,Tobacco,1991-92,26,36,1384.615385
172,Punjab ,Khushab,Tobacco,1992-93,28,42,1500
172,Punjab ,Khushab,Tobacco,1993-94,32,44,1375
172,Punjab ,Khushab,Tobacco,1994-95,32,51,1593.75
172,Punjab ,Khushab,Tobacco,1995-96,34,47,1382.352941
172,Punjab ,Khushab,Tobacco,1996-97,33,54,1636.363636
172,Punjab ,Khushab,Tobacco,1997-98,34,55,1617.647059
172,Punjab ,Khushab,Tobacco,1998-99,33,54,1636.363636
172,Punjab ,Khushab,Tobacco,1999-00,34,55,1617.647059
172,Punjab ,Khushab,Tobacco,2000-01,32,51,1593.75
172,Punjab ,Khushab,Tobacco,2001-02,34,54,1588.235294
172,Punjab ,Khushab,Tobacco,2002-03,35,45,1285.714286
172,Punjab ,Khushab,Tobacco,2003-04,36,54,1500
172,Punjab ,Khushab,Tobacco,2004-05,35,57,1628.571429
172,Punjab ,Khushab,Tobacco,2005-06,32,54,1687.5
172,Punjab ,Khushab,Tobacco,2006-07,28,52,1857.142857
172,Punjab ,Khushab,Tobacco,2007-08,24,34,1416.666667
172,Punjab ,Khushab,Tobacco,2008-09,30,53,1766.666667
172,Punjab ,Mianwali,Tobacco,1981-82,0,0,0
172,Punjab ,Mianwali,Tobacco,1982-83,32,35,1093.75
172,Punjab ,Mianwali,Tobacco,1983-84,40,45,1125
172,Punjab ,Mianwali,Tobacco,1984-85,24,27,1125
172,Punjab ,Mianwali,Tobacco,1985-86,1,1,1000
172,Punjab ,Mianwali,Tobacco,1986-87,0,0,0
172,Punjab ,Mianwali,Tobacco,1987-88,4,3,750
172,Punjab ,Mianwali,Tobacco,1988-89,0,0,0
172,Punjab ,Mianwali,Tobacco,1989-90,0,0,0
172,Punjab ,Mianwali,Tobacco,1990-91,0,0,0
172,Punjab ,Mianwali,Tobacco,1991-92,0,0,0
172,Punjab ,Mianwali,Tobacco,1992-93,0,0,0
172,Punjab ,Mianwali,Tobacco,1993-94,0,0,0
172,Punjab ,Mianwali,Tobacco,1994-95,0,0,0
172,Punjab ,Mianwali,Tobacco,1995-96,0,0,0
172,Punjab ,Mianwali,Tobacco,1996-97,0,0,0
172,Punjab ,Mianwali,Tobacco,1997-98,0,0,0
172,Punjab ,Mianwali,Tobacco,1998-99,0,0,0
172,Punjab ,Mianwali,Tobacco,1999-00,0,0,0
172,Punjab ,Mianwali,Tobacco,2000-01,0,0,0
172,Punjab ,Mianwali,Tobacco,2001-02,0,0,0
172,Punjab ,Mianwali,Tobacco,2002-03,0,0,0
172,Punjab ,Mianwali,Tobacco,2003-04,0,0,0
172,Punjab ,Mianwali,Tobacco,2004-05,0,0,0
172,Punjab ,Mianwali,Tobacco,2005-06,0,0,0
172,Punjab ,Mianwali,Tobacco,2006-07,0,0,0
172,Punjab ,Mianwali,Tobacco,2007-08,0,0,0
172,Punjab ,Mianwali,Tobacco,2008-09,55,112,2036.363636
172,Punjab ,Rawalpindi,Tobacco,1981-82,0,0,0
172,Punjab ,Rawalpindi,Tobacco,1982-83,0,0,0
172,Punjab ,Rawalpindi,Tobacco,1983-84,0,0,0
172,Punjab ,Rawalpindi,Tobacco,1984-85,1,1,1000
172,Punjab ,Rawalpindi,Tobacco,1985-86,1,2,2000
172,Punjab ,Rawalpindi,Tobacco,1986-87,3,5,1666.666667
172,Punjab ,Rawalpindi,Tobacco,1987-88,3,5,1666.666667
172,Punjab ,Rawalpindi,Tobacco,1988-89,0,0,0
172,Punjab ,Rawalpindi,Tobacco,1989-90,0,0,0
172,Punjab ,Rawalpindi,Tobacco,1990-91,0,0,0
172,Punjab ,Rawalpindi,Tobacco,1991-92,0,0,0
172,Punjab ,Rawalpindi,Tobacco,1992-93,0,0,0
172,Punjab ,Rawalpindi,Tobacco,1993-94,0,0,0
172,Punjab ,Rawalpindi,Tobacco,1994-95,0,0,0
172,Punjab ,Rawalpindi,Tobacco,1995-96,0,0,0
172,Punjab ,Rawalpindi,Tobacco,1996-97,0,0,0
172,Punjab ,Rawalpindi,Tobacco,1997-98,0,0,0
172,Punjab ,Rawalpindi,Tobacco,1998-99,0,0,0
172,Punjab ,Rawalpindi,Tobacco,1999-00,0,0,0
172,Punjab ,Rawalpindi,Tobacco,2000-01,0,0,0
172,Punjab ,Rawalpindi,Tobacco,2001-02,0,0,0
172,Punjab ,Rawalpindi,Tobacco,2002-03,0,0,0
172,Punjab ,Rawalpindi,Tobacco,2003-04,0,0,0
172,Punjab ,Rawalpindi,Tobacco,2004-05,0,0,0
172,Punjab ,Rawalpindi,Tobacco,2005-06,0,0,0
172,Punjab ,Rawalpindi,Tobacco,2006-07,0,0,0
172,Punjab ,Rawalpindi,Tobacco,2007-08,0,0,0
172,Punjab ,Rawalpindi,Tobacco,2008-09,0,0,0
172,Punjab ,Sargodha,Tobacco,1981-82,659,790,1198.786039
172,Punjab ,Sargodha,Tobacco,1982-83,271,325,1199.261993
172,Punjab ,Sargodha,Tobacco,1983-84,271,325,1199.261993
172,Punjab ,Sargodha,Tobacco,1984-85,509,611,1200.392927
172,Punjab ,Sargodha,Tobacco,1985-86,576,691,1199.652778
172,Punjab ,Sargodha,Tobacco,1986-87,629,870,1383.147854
172,Punjab ,Sargodha,Tobacco,1987-88,648,702,1083.333333
172,Punjab ,Sargodha,Tobacco,1988-89,656,738,1125
172,Punjab ,Sargodha,Tobacco,1989-90,636,764,1201.257862
172,Punjab ,Sargodha,Tobacco,1990-91,648,776,1197.530864
172,Punjab ,Sargodha,Tobacco,1991-92,656,793,1208.841463
172,Punjab ,Sargodha,Tobacco,1992-93,652,788,1208.588957
172,Punjab ,Sargodha,Tobacco,1993-94,658,789,1199.088146
172,Punjab ,Sargodha,Tobacco,1994-95,668,801,1199.101796
172,Punjab ,Sargodha,Tobacco,1995-96,668,801,1199.101796
172,Punjab ,Sargodha,Tobacco,1996-97,688,761,1106.104651
172,Punjab ,Sargodha,Tobacco,1997-98,688,825,1199.127907
172,Punjab ,Sargodha,Tobacco,1998-99,729,941,1290.809328
172,Punjab ,Sargodha,Tobacco,1999-00,607,784,1291.598023
172,Punjab ,Sargodha,Tobacco,2000-01,527,631,1197.343454
172,Punjab ,Sargodha,Tobacco,2001-02,526,631,1199.619772
172,Punjab ,Sargodha,Tobacco,2002-03,550,711,1292.727273
172,Punjab ,Sargodha,Tobacco,2003-04,567,732,1291.005291
172,Punjab ,Sargodha,Tobacco,2004-05,627,752,1199.362041
172,Punjab ,Sargodha,Tobacco,2005-06,579,747,1290.15544
172,Punjab ,Sargodha,Tobacco,2006-07,599,787,1313.856427
172,Punjab ,Sargodha,Tobacco,2007-08,567,523,922.3985891
172,Punjab ,Sargodha,Tobacco,2008-09,526,534,1015.209125
173,Punjab ,Faisalabad,Tobacco,1981-82,1214,2016,1660.62603
173,Punjab ,Faisalabad,Tobacco,1982-83,2082,3265,1568.20365
173,Punjab ,Faisalabad,Tobacco,1983-84,2082,3265,1568.20365
173,Punjab ,Faisalabad,Tobacco,1984-85,1295,2031,1568.339768
173,Punjab ,Faisalabad,Tobacco,1985-86,1335,2094,1568.539326
173,Punjab ,Faisalabad,Tobacco,1986-87,1093,1915,1752.058554
173,Punjab ,Faisalabad,Tobacco,1987-88,1113,1848,1660.377358
173,Punjab ,Faisalabad,Tobacco,1988-89,1376,2475,1798.69186
173,Punjab ,Faisalabad,Tobacco,1989-90,1254,1620,1291.866029
173,Punjab ,Faisalabad,Tobacco,1990-91,989,1369,1384.226491
173,Punjab ,Faisalabad,Tobacco,1991-92,1012,1213,1198.616601
173,Punjab ,Faisalabad,Tobacco,1992-93,1015,1170,1152.70936
173,Punjab ,Faisalabad,Tobacco,1993-94,1032,1332,1290.697674
173,Punjab ,Faisalabad,Tobacco,1994-95,1044,1348,1291.187739
173,Punjab ,Faisalabad,Tobacco,1995-96,1052,1359,1291.825095
173,Punjab ,Faisalabad,Tobacco,1996-97,1054,972,922.2011385
173,Punjab ,Faisalabad,Tobacco,1997-98,1056,1047,991.4772727
173,Punjab ,Faisalabad,Tobacco,1998-99,1093,1083,990.8508692
173,Punjab ,Faisalabad,Tobacco,1999-00,931,923,991.4070892
173,Punjab ,Faisalabad,Tobacco,2000-01,870,883,1014.942529
173,Punjab ,Faisalabad,Tobacco,2001-02,914,928,1015.317287
173,Punjab ,Faisalabad,Tobacco,2002-03,935,917,980.7486631
173,Punjab ,Faisalabad,Tobacco,2003-04,939,943,1004.259851
173,Punjab ,Faisalabad,Tobacco,2004-05,826,842,1019.37046
173,Punjab ,Faisalabad,Tobacco,2005-06,841,834,991.6765755
173,Punjab ,Faisalabad,Tobacco,2006-07,800,848,1060
173,Punjab ,Faisalabad,Tobacco,2007-08,780,863,1106.410256
173,Punjab ,Faisalabad,Tobacco,2008-09,777,896,1153.153153
173,Punjab ,Gujranwala,Tobacco,1981-82,1238,1653,1335.218094
173,Punjab ,Gujranwala,Tobacco,1982-83,1234,1591,1289.303079
173,Punjab ,Gujranwala,Tobacco,1983-84,815,1052,1290.797546
173,Punjab ,Gujranwala,Tobacco,1984-85,452,583,1289.823009
173,Punjab ,Gujranwala,Tobacco,1985-86,526,679,1290.874525
173,Punjab ,Gujranwala,Tobacco,1986-87,725,932,1285.517241
173,Punjab ,Gujranwala,Tobacco,1987-88,704,841,1194.602273
173,Punjab ,Gujranwala,Tobacco,1988-89,700,801,1144.285714
173,Punjab ,Gujranwala,Tobacco,1989-90,668,809,1211.077844
173,Punjab ,Gujranwala,Tobacco,1990-91,623,769,1234.34992
173,Punjab ,Gujranwala,Tobacco,1991-92,672,834,1241.071429
173,Punjab ,Gujranwala,Tobacco,1992-93,702,873,1243.589744
173,Punjab ,Gujranwala,Tobacco,1993-94,602,664,1102.990033
173,Punjab ,Gujranwala,Tobacco,1994-95,617,694,1124.797407
173,Punjab ,Gujranwala,Tobacco,1995-96,554,637,1149.819495
173,Punjab ,Gujranwala,Tobacco,1996-97,570,668,1171.929825
173,Punjab ,Gujranwala,Tobacco,1997-98,701,766,1092.724679
173,Punjab ,Gujranwala,Tobacco,1998-99,697,771,1106.169297
173,Punjab ,Gujranwala,Tobacco,1999-00,680,627,922.0588235
173,Punjab ,Gujranwala,Tobacco,2000-01,688,761,1106.104651
173,Punjab ,Gujranwala,Tobacco,2001-02,708,784,1107.344633
173,Punjab ,Gujranwala,Tobacco,2002-03,724,768,1060.773481
173,Punjab ,Gujranwala,Tobacco,2003-04,749,749,1000
173,Punjab ,Gujranwala,Tobacco,2004-05,712,719,1009.831461
173,Punjab ,Gujranwala,Tobacco,2005-06,720,731,1015.277778
173,Punjab ,Gujranwala,Tobacco,2006-07,656,695,1059.45122
173,Punjab ,Gujranwala,Tobacco,2007-08,665,624,938.3458647
173,Punjab ,Gujranwala,Tobacco,2008-09,647,597,922.7202473
173,Punjab ,Gujrat,Tobacco,1981-82,809,1552,1918.4178
173,Punjab ,Gujrat,Tobacco,1982-83,567,1150,2028.218695
173,Punjab ,Gujrat,Tobacco,1983-84,364,672,1846.153846
173,Punjab ,Gujrat,Tobacco,1984-85,1417,2529,1784.756528
173,Punjab ,Gujrat,Tobacco,1985-86,1538,2753,1789.986996
173,Punjab ,Gujrat,Tobacco,1986-87,629,1160,1844.197138
173,Punjab ,Gujrat,Tobacco,1987-88,729,1209,1658.436214
173,Punjab ,Gujrat,Tobacco,1988-89,931,1588,1705.692803
173,Punjab ,Gujrat,Tobacco,1989-90,809,953,1177.997528
173,Punjab ,Gujrat,Tobacco,1990-91,728,773,1061.813187
173,Punjab ,Gujrat,Tobacco,1991-92,809,784,969.0976514
173,Punjab ,Gujrat,Tobacco,1992-93,890,862,968.5393258
173,Punjab ,Gujrat,Tobacco,1993-94,405,448,1106.17284
173,Punjab ,Gujrat,Tobacco,1994-95,395,419,1060.759494
173,Punjab ,Gujrat,Tobacco,1995-96,425,460,1082.352941
173,Punjab ,Gujrat,Tobacco,1996-97,435,481,1105.747126
173,Punjab ,Gujrat,Tobacco,1997-98,381,642,1685.03937
173,Punjab ,Gujrat,Tobacco,1998-99,384,604,1572.916667
173,Punjab ,Gujrat,Tobacco,1999-00,304,550,1809.210526
173,Punjab ,Gujrat,Tobacco,2000-01,320,518,1618.75
173,Punjab ,Gujrat,Tobacco,2001-02,334,540,1616.766467
173,Punjab ,Gujrat,Tobacco,2002-03,271,416,1535.055351
173,Punjab ,Gujrat,Tobacco,2003-04,229,312,1362.445415
173,Punjab ,Gujrat,Tobacco,2004-05,149,187,1255.033557
173,Punjab ,Gujrat,Tobacco,2005-06,156,190,1217.948718
173,Punjab ,Gujrat,Tobacco,2006-07,154,177,1149.350649
173,Punjab ,Gujrat,Tobacco,2007-08,153,161,1052.287582
173,Punjab ,Gujrat,Tobacco,2008-09,153,166,1084.96732
173,Punjab ,Jhang,Tobacco,1981-82,1093,1209,1106.129918
173,Punjab ,Jhang,Tobacco,1982-83,1032,1142,1106.589147
173,Punjab ,Jhang,Tobacco,1983-84,1052,1164,1106.463878
173,Punjab ,Jhang,Tobacco,1984-85,931,1030,1106.337272
173,Punjab ,Jhang,Tobacco,1985-86,890,985,1106.741573
173,Punjab ,Jhang,Tobacco,1986-87,728,940,1291.208791
173,Punjab ,Jhang,Tobacco,1987-88,769,851,1106.63199
173,Punjab ,Jhang,Tobacco,1988-89,763,951,1246.395806
173,Punjab ,Jhang,Tobacco,1989-90,723,812,1123.098202
173,Punjab ,Jhang,Tobacco,1990-91,696,787,1130.747126
173,Punjab ,Jhang,Tobacco,1991-92,674,777,1152.818991
173,Punjab ,Jhang,Tobacco,1992-93,691,797,1153.400868
173,Punjab ,Jhang,Tobacco,1993-94,796,954,1198.492462
173,Punjab ,Jhang,Tobacco,1994-95,788,945,1199.238579
173,Punjab ,Jhang,Tobacco,1995-96,786,943,1199.745547
173,Punjab ,Jhang,Tobacco,1996-97,786,906,1152.671756
173,Punjab ,Jhang,Tobacco,1997-98,785,875,1114.649682
173,Punjab ,Jhang,Tobacco,1998-99,878,931,1060.364465
173,Punjab ,Jhang,Tobacco,1999-00,735,745,1013.605442
173,Punjab ,Jhang,Tobacco,2000-01,765,847,1107.189542
173,Punjab ,Jhang,Tobacco,2001-02,745,824,1106.040268
173,Punjab ,Jhang,Tobacco,2002-03,753,868,1152.722444
173,Punjab ,Jhang,Tobacco,2003-04,756,819,1083.333333
173,Punjab ,Jhang,Tobacco,2004-05,761,789,1036.793693
173,Punjab ,Jhang,Tobacco,2005-06,765,741,968.627451
173,Punjab ,Jhang,Tobacco,2006-07,769,791,1028.608583
173,Punjab ,Jhang,Tobacco,2007-08,692,696,1005.780347
173,Punjab ,Jhang,Tobacco,2008-09,700,755,1078.571429
173,Punjab ,Narowal,Tobacco,1981-82,0,0,0
173,Punjab ,Narowal,Tobacco,1982-83,0,0,0
173,Punjab ,Narowal,Tobacco,1983-84,0,0,0
173,Punjab ,Narowal,Tobacco,1984-85,0,0,0
173,Punjab ,Narowal,Tobacco,1985-86,0,0,0
173,Punjab ,Narowal,Tobacco,1986-87,0,0,0
173,Punjab ,Narowal,Tobacco,1987-88,0,0,0
173,Punjab ,Narowal,Tobacco,1988-89,0,0,0
173,Punjab ,Narowal,Tobacco,1989-90,0,0,0
173,Punjab ,Narowal,Tobacco,1990-91,0,0,0
173,Punjab ,Narowal,Tobacco,1991-92,0,0,0
173,Punjab ,Narowal,Tobacco,1992-93,77,69,896.1038961
173,Punjab ,Narowal,Tobacco,1993-94,64,61,953.125
173,Punjab ,Narowal,Tobacco,1994-95,69,69,1000
173,Punjab ,Narowal,Tobacco,1995-96,53,54,1018.867925
173,Punjab ,Narowal,Tobacco,1996-97,41,40,975.6097561
173,Punjab ,Narowal,Tobacco,1997-98,40,37,925
173,Punjab ,Narowal,Tobacco,1998-99,41,37,902.4390244
173,Punjab ,Narowal,Tobacco,1999-00,49,43,877.5510204
173,Punjab ,Narowal,Tobacco,2000-01,50,51,1020
173,Punjab ,Narowal,Tobacco,2001-02,53,53,1000
173,Punjab ,Narowal,Tobacco,2002-03,49,48,979.5918367
173,Punjab ,Narowal,Tobacco,2003-04,55,55,1000
173,Punjab ,Narowal,Tobacco,2004-05,54,54,1000
173,Punjab ,Narowal,Tobacco,2005-06,73,81,1109.589041
173,Punjab ,Narowal,Tobacco,2006-07,81,97,1197.530864
173,Punjab ,Narowal,Tobacco,2007-08,79,73,924.0506329
173,Punjab ,Narowal,Tobacco,2008-09,75,66,880
173,Punjab ,Toba Tek Singh,Tobacco,1981-82,526,873,1659.695817
173,Punjab ,Toba Tek Singh,Tobacco,1982-83,1032,1618,1567.829457
173,Punjab ,Toba Tek Singh,Tobacco,1983-84,1133,1777,1568.402471
173,Punjab ,Toba Tek Singh,Tobacco,1984-85,1173,1840,1568.627451
173,Punjab ,Toba Tek Singh,Tobacco,1985-86,1093,1713,1567.246112
173,Punjab ,Toba Tek Singh,Tobacco,1986-87,971,1702,1752.832132
173,Punjab ,Toba Tek Singh,Tobacco,1987-88,971,1612,1660.144181
173,Punjab ,Toba Tek Singh,Tobacco,1988-89,1032,1912,1852.713178
173,Punjab ,Toba Tek Singh,Tobacco,1989-90,850,1097,1290.588235
173,Punjab ,Toba Tek Singh,Tobacco,1990-91,890,1232,1384.269663
173,Punjab ,Toba Tek Singh,Tobacco,1991-92,991,1189,1199.798184
173,Punjab ,Toba Tek Singh,Tobacco,1992-93,1040,1199,1152.884615
173,Punjab ,Toba Tek Singh,Tobacco,1993-94,1240,1716,1383.870968
173,Punjab ,Toba Tek Singh,Tobacco,1994-95,1340,1853,1382.835821
173,Punjab ,Toba Tek Singh,Tobacco,1995-96,1342,1856,1383.010432
173,Punjab ,Toba Tek Singh,Tobacco,1996-97,1370,1643,1199.270073
173,Punjab ,Toba Tek Singh,Tobacco,1997-98,1396,1623,1162.60745
173,Punjab ,Toba Tek Singh,Tobacco,1998-99,1416,1568,1107.344633
173,Punjab ,Toba Tek Singh,Tobacco,1999-00,1426,1579,1107.293128
173,Punjab ,Toba Tek Singh,Tobacco,2000-01,1412,1693,1199.008499
173,Punjab ,Toba Tek Singh,Tobacco,2001-02,1457,1747,1199.039121
173,Punjab ,Toba Tek Singh,Tobacco,2002-03,1477,1839,1245.091401
173,Punjab ,Toba Tek Singh,Tobacco,2003-04,1181,1613,1365.791702
173,Punjab ,Toba Tek Singh,Tobacco,2004-05,1234,1708,1384.116694
173,Punjab ,Toba Tek Singh,Tobacco,2005-06,1355,1513,1116.605166
173,Punjab ,Toba Tek Singh,Tobacco,2006-07,1327,1469,1107.008289
173,Punjab ,Toba Tek Singh,Tobacco,2007-08,1125,1297,1152.888889
173,Punjab ,Toba Tek Singh,Tobacco,2008-09,1012,1306,1290.513834
174,Punjab ,Kasur,Tobacco,1981-82,546,453,829.6703297
174,Punjab ,Kasur,Tobacco,1982-83,607,504,830.3130148
174,Punjab ,Kasur,Tobacco,1983-84,728,806,1107.142857
174,Punjab ,Kasur,Tobacco,1984-85,809,896,1107.540173
174,Punjab ,Kasur,Tobacco,1985-86,607,672,1107.08402
174,Punjab ,Kasur,Tobacco,1986-87,58,64,1103.448276
174,Punjab ,Kasur,Tobacco,1987-88,567,523,922.3985891
174,Punjab ,Kasur,Tobacco,1988-89,520,480,923.0769231
174,Punjab ,Kasur,Tobacco,1989-90,546,560,1025.641026
174,Punjab ,Kasur,Tobacco,1990-91,607,560,922.5700165
174,Punjab ,Kasur,Tobacco,1991-92,640,649,1014.0625
174,Punjab ,Kasur,Tobacco,1992-93,660,700,1060.606061
174,Punjab ,Kasur,Tobacco,1993-94,607,727,1197.693575
174,Punjab ,Kasur,Tobacco,1994-95,587,731,1245.315162
174,Punjab ,Kasur,Tobacco,1995-96,627,781,1245.614035
174,Punjab ,Kasur,Tobacco,1996-97,607,784,1291.598023
174,Punjab ,Kasur,Tobacco,1997-98,636,820,1289.308176
174,Punjab ,Kasur,Tobacco,1998-99,656,847,1291.158537
174,Punjab ,Kasur,Tobacco,1999-00,678,875,1290.560472
174,Punjab ,Kasur,Tobacco,2000-01,708,980,1384.180791
174,Punjab ,Kasur,Tobacco,2001-02,728,1008,1384.615385
174,Punjab ,Kasur,Tobacco,2002-03,648,881,1359.567901
174,Punjab ,Kasur,Tobacco,2003-04,647,896,1384.853168
174,Punjab ,Kasur,Tobacco,2004-05,587,785,1337.308348
174,Punjab ,Kasur,Tobacco,2005-06,607,784,1291.598023
174,Punjab ,Kasur,Tobacco,2006-07,627,824,1314.194577
174,Punjab ,Kasur,Tobacco,2007-08,607,789,1299.835255
174,Punjab ,Kasur,Tobacco,2008-09,587,758,1291.311755
174,Punjab ,Lahore,Tobacco,1981-82,40,52,1300
174,Punjab ,Lahore,Tobacco,1982-83,30,39,1300
174,Punjab ,Lahore,Tobacco,1983-84,30,39,1300
174,Punjab ,Lahore,Tobacco,1984-85,81,104,1283.950617
